step,motorId,segId,forceMag,forceDotFil,trackedAvg,releaseFired
2015,23758,42002,8.6391831189e-12,-5.2344504599e-12,-1.6050030445e-12,0
2015,26884,42001,6.9191557865e-12,7.0610309049e-13,2.6898277578e-13,0
2015,26977,42007,3.7781045653e-12,2.1978970293e-12,-6.9988383578e-14,0
2016,1039,42008,3.5868736366e-12,3.4882630638e-12,3.6006814934e-12,0
2016,1333,42004,4.5815421769e-12,-3.3034390653e-13,-1.0892409710e-12,0
2016,2191,42002,5.0366156558e-12,1.0425255494e-12,7.5697966690e-13,0
2016,9304,42007,4.4065094455e-12,-3.3729603312e-12,7.0607386040e-13,0
2016,11446,42008,4.0583630206e-12,2.6761110689e-12,1.1049839429e-12,0
2016,17350,42008,5.9326844652e-12,5.0683897183e-12,5.0683883185e-13,0
2016,23758,42002,5.3465231374e-12,3.8238591980e-12,-1.3575949935e-12,0
2016,26884,42001,1.2928645784e-12,6.4966375378e-13,-1.4986002212e-13,0
2016,26977,42007,7.8960353880e-12,-3.6297193549e-12,2.0290096643e-13,0
2017,1039,42008,7.7859402953e-12,-6.3757710049e-12,2.6882336635e-12,0
2017,1333,42004,2.1286995604e-12,-7.0436506020e-13,-6.9353247252e-13,0
2017,2191,42002,2.7471406226e-12,-1.6073821961e-12,4.3785587050e-13,0
2017,9304,42007,6.1090173718e-12,2.5102571931e-12,7.7139672688e-14,0
2017,11446,42008,6.8639551508e-12,-4.6663562771e-12,1.1764879002e-12,0
2017,17350,42008,1.1545387042e-11,-7.8379278979e-13,4.2845955287e-13,0
2017,23758,42002,4.1994827754e-12,3.3264677905e-12,-1.1882037346e-12,0
2017,26884,42001,8.3142980348e-12,-3.6825260723e-12,-5.3827541925e-13,0
2017,26977,42007,5.9125725149e-12,2.5936436159e-12,-3.9249399087e-13,0
2018,1039,42008,7.7987590344e-12,7.2749549440e-12,2.3596404344e-12,0
2018,1333,42004,2.7045590160e-12,-2.1840836431e-12,-9.1229397897e-13,0
2018,2191,42002,8.8780875013e-12,6.5514993604e-12,8.9629286980e-13,0
2018,9304,42007,4.1659206466e-12,-3.6407148997e-12,4.3952569449e-14,0
2018,11446,42008,7.2711038579e-12,7.1577292704e-12,1.3111315419e-12,0
2018,17350,42008,4.2474045114e-12,3.1057018936e-12,7.3902974223e-13,0
2018,23758,42002,3.5312744482e-12,2.6051960068e-12,-7.9031128430e-14,0
2018,26884,42001,3.9168217281e-12,1.4255464214e-12,1.5112872976e-14,0
2018,26977,42007,3.7913717305e-12,-3.1966478076e-12,-9.0053886657e-14,0
2019,1039,42008,5.0662516717e-12,-4.2737645020e-12,2.4835601024e-12,0
2019,1333,42004,4.9221004876e-12,-3.4394600883e-12,-3.1532883672e-13,0
2019,2191,42002,7.2773410562e-12,-5.3652082777e-12,3.1419062146e-13,0
2019,9304,42007,8.6939925745e-12,5.1842466951e-12,6.4593740513e-14,0
2019,11446,42008,4.5371085361e-12,-3.7111941124e-12,1.1539709509e-12,0
