step,motorId,segId,forceMag,forceDotFil,trackedAvg,releaseFired
131,11464,42008,3.3957217336e-12,3.0185595140e-12,-4.0689802817e-13,0
132,21304,42005,8.9370998686e-12,6.6521574224e-12,-6.2040446763e-13,0
132,11464,42008,3.6900873975e-12,-1.1855126916e-12,-3.5865439329e-13,0
132,1171,42007,9.2575696143e-12,5.5595821645e-12,-1.0153402677e-14,0
133,21304,42005,7.1799471106e-12,4.8809614739e-12,-5.0869069490e-14,0
133,11464,42008,5.4676752332e-12,3.2582568425e-12,-2.1214866229e-13,0
133,1171,42007,4.2180394272e-12,-3.9873028112e-12,-1.0394282385e-13,0
134,1171,42007,2.1990808340e-12,1.4885274918e-12,5.6598837218e-14,0
134,21304,42005,3.8544459858e-12,3.1724573468e-12,6.1874291957e-13,0
134,11464,42008,3.6496048055e-12,-1.7091575091e-12,-4.4113212298e-13,0
135,11464,42008,5.6500133193e-12,3.7897481588e-12,-9.9511057199e-14,0
135,21304,42005,9.7696230529e-13,6.6641731450e-13,3.1575811276e-13,0
135,1171,42007,3.2297083744e-12,-5.0890598499e-13,-1.2999569808e-13,0
136,1171,42007,5.2473709238e-12,1.2726907745e-13,-5.1841589272e-13,0
136,21304,42005,4.0054239686e-12,8.6126999524e-13,6.8815141175e-13,0
136,11464,42008,1.4379842989e-12,-3.9125490775e-13,7.6358444761e-13,0
137,21304,42005,5.3992248377e-12,4.2302844736e-12,1.1832515500e-12,0
137,1171,42007,2.1877983622e-12,-5.1810530066e-13,-4.5157197936e-13,0
137,11464,42008,9.4500308611e-12,5.1093856740e-12,1.2708980850e-12,0
138,21304,42005,5.0534509872e-12,3.3507395658e-12,1.6120681750e-12,0
138,1171,42007,2.6921608798e-12,6.4641986888e-13,-3.2332919362e-14,0
138,11464,42008,3.3694138819e-12,-1.8605836203e-12,1.0249056197e-12,0
139,21304,42005,6.6953537247e-12,4.7598283202e-12,2.4041790065e-12,0
139,11464,42008,2.5954518701e-12,2.1464531457e-12,8.0611324113e-13,0
139,1171,42007,6.4056113590e-12,-4.0030218079e-12,-6.2106749551e-13,0
140,11464,42008,3.5577290945e-12,-3.2562515461e-12,8.9196430602e-13,0
140,21304,42005,3.9146691378e-12,3.3700879148e-12,2.9783866936e-12,0
140,1171,42007,6.4489142876e-12,3.6688656179e-12,-1.4630647000e-13,0
141,1171,42007,3.9989464330e-12,-2.4020702856e-12,7.1258030228e-15,0
141,21304,42005,6.0765959962e-12,-2.1680590219e-12,2.9776144805e-12,0
141,11464,42008,6.2072042745e-12,3.9242320384e-12,9.8253155846e-13,0
142,21304,42005,7.7517495547e-12,-7.1977378355e-12,1.5926249547e-12,0
142,11464,42008,6.4292431241e-12,-5.4595132979e-12,5.5513149784e-13,0
142,1171,42007,7.2133448550e-12,-2.0373916451e-12,-7.5257157794e-13,0
143,21304,42005,7.6647163490e-12,3.7758103799e-12,1.4821098453e-12,0
143,1171,42007,6.0067731277e-12,-4.7399046946e-12,-8.2783176628e-13,0
143,11464,42008,1.6817372363e-12,-1.5719100709e-12,7.2114806507e-14,0
144,11464,42008,8.7397178658e-12,-1.2072464396e-12,1.2230591345e-13,0
144,1171,42007,5.9015594570e-12,-5.2526001526e-13,-1.0292105170e-12,0
144,21304,42005,8.6554582795e-12,-8.0982490319e-12,3.5503920746e-13,0
145,21304,42005,2.7644740615e-12,1.0170508734e-12,3.9010256335e-13,0
145,11464,42008,4.4651932704e-12,-3.1662409057e-12,-5.7329299300e-13,0
145,1171,42007,4.7309583234e-12,4.5243751233e-12,-5.2588240617e-13,0
146,21304,42005,2.2844516378e-12,-2.2359798615e-12,8.0377577680e-14,0
146,11464,42008,6.1011660620e-12,3.2879472346e-12,-2.0537277877e-13,0
146,1171,42007,4.5837313042e-12,-3.6635169951e-12,-9.0496101342e-13,0
147,21304,42005,3.3350023918e-12,2.9199475959e-12,-5.0656110094e-14,0
147,1171,42007,4.9819867525e-12,4.1315655874e-12,-4.3999392462e-13,0
147,11464,42008,3.4053478313e-12,-2.6593877968e-12,-9.8225012585e-13,0
147,35626,42006,5.1808695500e-12,-2.5562041477e-17,-2.5562041477e-18,0
148,35626,42006,5.0344811026e-12,2.6641492614e-12,2.6641236993e-13,0
148,21304,42005,4.4168111228e-12,2.3011066159e-12,-1.5561940508e-13,0
148,11464,42008,5.2790308322e-12,-5.2333179553e-12,-1.3195235594e-12,0
148,1171,42007,4.3201538603e-12,8.3198584826e-13,-4.2143732668e-13,0
149,21304,42005,3.9003081254e-12,7.7373206950e-13,-5.5422903015e-13,0
149,1171,42007,6.0932134288e-12,-3.2099279651e-12,-3.4212794240e-13,0
149,11464,42008,3.1490856479e-12,1.6386768625e-12,-1.3703011877e-12,0
149,20419,42007,4.7715600089e-12,-2.5300471306e-16,-2.5300471306e-17,0
149,35626,42006,6.1319316054e-12,5.9696693452e-12,8.6337930446e-13,0
150,35626,42006,4.2853081415e-12,2.8612932165e-12,1.1495086261e-12,0
150,20419,42007,9.9723480334e-12,8.3457346600e-12,8.3454816553e-13,0
150,11464,42008,3.3716854452e-12,-3.2888962677e-12,-1.3735656598e-12,0
150,21304,42005,3.1374447160e-12,-8.3574105406e-13,-9.7481192703e-13,0
150,1171,42007,3.5138855304e-12,-9.1784632987e-13,-8.0079913717e-13,0
151,21304,42005,5.2634292514e-12,3.4425949209e-13,-7.2358007563e-13,0
151,1171,42007,7.6261022294e-12,-4.2387337046e-12,-9.8446547907e-13,0
151,11464,42008,4.2430789547e-12,-2.8507595940e-12,-2.0510648231e-12,0
151,20419,42007,3.1336293910e-12,-9.7739307974e-14,8.2477423474e-13,0
151,35626,42006,8.1077553124e-12,8.0996877996e-12,1.9594774061e-12,0
152,35626,42006,2.3794979275e-12,1.8594338790e-12,2.1454207940e-12,0
152,11464,42008,8.8218830393e-12,-6.6204724747e-14,-1.5117339658e-12,0
152,21304,42005,2.0600298884e-12,1.6197641687e-12,1.5817012479e-13,0
152,20419,42007,9.1524614866e-12,7.1672870819e-12,1.5415029429e-12,0
152,1171,42007,5.8751902398e-12,2.1778024454e-12,-5.6294607001e-13,0
153,1171,42007,1.0186792482e-11,-7.8626805116e-12,-8.7522365171e-13,0
153,11464,42008,7.7243653472e-12,-5.7886837324e-12,-1.9334113319e-12,0
153,20419,42007,6.9585822661e-12,-4.8408910474e-12,1.0574138382e-12,0
153,21304,42005,2.7581010632e-12,7.7084268805e-13,-1.4232664439e-13,0
153,35626,42006,7.2170313452e-12,-1.4912294204e-12,1.9962978519e-12,0
154,21304,42005,8.5406468005e-12,4.7923299606e-12,1.1467312549e-12,0
154,20419,42007,8.6179859166e-12,8.4056867247e-12,1.8979825107e-12,0
154,35626,42006,3.1772397526e-12,-7.9120663124e-13,1.9171771888e-12,0
154,11464,42008,5.5276118363e-12,-1.9930922573e-12,-2.0119959137e-12,0
154,1171,42007,5.1251108233e-12,5.0655321920e-12,-3.1614443099e-13,0
155,11464,42008,2.9414368177e-12,-1.4487210809e-12,-1.8402439312e-12,0
155,21304,42005,9.8857607260e-12,-9.1847100659e-12,1.2655516092e-13,0
155,1171,42007,1.1678025091e-11,-1.1454754817e-11,-1.9140574250e-12,1
155,35626,42006,6.2480501058e-12,5.9042457295e-12,2.5076017618e-12,0
155,20419,42007,1.2179014383e-11,-9.2542745603e-12,9.7255505462e-13,1
156,21304,42005,7.8798634831e-12,6.4386393140e-12,9.9401707847e-13,0
156,11464,42008,6.1673175322e-12,3.1186428783e-13,-2.1378522259e-12,0
156,35626,42006,2.0507183893e-12,-2.0091235832e-12,2.3066894034e-12,0
157,11464,42008,5.3103714703e-12,-4.2199480969e-12,-2.2939082559e-12,0
157,21304,42005,5.1828192404e-12,-3.8827801450e-12,3.1374430438e-13,0
157,35626,42006,7.0638928063e-12,5.9249166267e-12,2.8991836223e-12,0
158,11464,42008,9.0344413680e-12,-7.2397034974e-12,-2.4945468101e-12,0
158,21304,42005,7.7892925661e-12,5.4960253270e-12,6.3323617549e-13,0
158,35626,42006,7.6551298066e-12,-5.5285196236e-12,2.0799167338e-12,0
159,21304,42005,4.6729113850e-12,3.4637401491e-12,9.0223698345e-13,0
159,35626,42006,3.7775226425e-12,3.5480004210e-12,1.8377498414e-12,0
159,11464,42008,3.5551036498e-12,1.8120208890e-12,-2.4772124075e-12,0
160,21304,42005,8.0639571024e-12,-7.9013674535e-12,1.9567434350e-13,0
160,35626,42006,4.2399701561e-12,3.3604519269e-12,1.8876657124e-12,0
160,11464,42008,7.2104118472e-12,1.9804305896e-12,-1.9502797217e-12,0
161,21304,42005,5.4326341729e-12,-2.9118234620e-12,-1.2993395191e-13,0
161,35626,42006,2.6657284546e-12,-3.6029781216e-13,1.0416671512e-12,0
161,11464,42008,3.0867995974e-12,-1.4833192129e-12,-1.8135356836e-12,0
162,21304,42005,5.4866338868e-12,-1.8709492924e-12,-4.7900529802e-13,0
162,11464,42008,7.8512288163e-12,-5.0842494620e-12,-2.3153401573e-12,0
162,35626,42006,6.6968223193e-12,3.9117146204e-12,1.2468952254e-12,0
163,35626,42006,4.3773534154e-12,-1.8620150760e-12,1.2098166598e-12,0
163,21304,42005,5.8892451752e-12,-4.5854725069e-12,-1.0146368175e-12,0
163,11464,42008,1.6523482389e-12,1.5634773426e-12,-1.5801240498e-12,0
164,11464,42008,3.4729478814e-12,-2.0761863637e-12,-1.5884334605e-12,0
164,21304,42005,7.6800405840e-12,-4.4640698078e-12,-1.9402767944e-12,0
164,35626,42006,6.0211031364e-12,-1.2638596761e-12,1.1625513553e-12,0
165,35626,42006,5.3968260456e-12,5.2837194622e-12,1.1004987286e-12,0
165,21304,42005,6.9006868047e-12,-6.2178265363e-12,-1.6435884414e-12,0
165,11464,42008,7.2075343189e-12,-1.5701105118e-12,-1.6005724036e-12,0
166,21304,42005,5.1967310090e-12,1.0735439197e-12,-2.1800979808e-12,0
166,35626,42006,7.0964882205e-12,-4.1210657077e-12,8.8930451616e-13,0
166,11464,42008,9.7590415048e-12,-6.9141555353e-12,-2.3231743859e-12,0
167,11464,42008,2.0034493615e-12,8.0456828800e-13,-1.8207227474e-12,0
167,21304,42005,6.3114872309e-12,-4.4885415859e-12,-2.2406741249e-12,0
167,35626,42006,3.3782629664e-12,2.9442092818e-12,5.9123378167e-13,0
168,11464,42008,3.1711634291e-12,-3.1539661243e-12,-1.4121490101e-12,0
168,21304,42005,3.9957073599e-12,3.7687349320e-13,-2.7525893083e-12,0
168,35626,42006,4.2821423236e-12,-4.1423065380e-12,7.2985509023e-13,0
169,21304,42005,2.4012202622e-12,1.6373455249e-12,-2.9352287707e-12,0
169,35626,42006,5.4396119497e-12,5.2784200307e-12,9.0289705120e-13,0
169,11464,42008,1.7025567492e-12,1.3141639504e-12,-1.4619347039e-12,0
170,21304,42005,6.7385244679e-12,-4.3855180124e-12,-2.5836438266e-12,0
170,35626,42006,7.2885196219e-12,-3.9462315640e-12,1.7222870211e-13,0
170,11464,42008,2.6083800206e-12,7.3852562920e-13,-1.5861252000e-12,0
171,11464,42008,6.1838995513e-12,3.7917273571e-12,-1.0586205430e-12,0
171,35626,42006,4.1829392435e-12,2.1352269447e-12,4.2178117779e-13,0
171,21304,42005,5.7835921991e-12,-3.7853293418e-12,-2.6709944146e-12,0
172,35626,42006,3.3609146178e-12,-1.4664597266e-12,-1.1603625691e-13,0
172,11464,42008,1.4606786309e-12,1.1066846170e-12,-4.3952713507e-13,0
172,21304,42005,1.7141714368e-12,-1.6097364311e-12,-2.6448731284e-12,0
173,21304,42005,3.2456794103e-12,-1.6288552733e-12,-2.3492114051e-12,0
173,11464,42008,6.8610450383e-12,-3.6043906412e-12,-9.5631393345e-13,0
173,35626,42006,3.8415421647e-12,2.1873271203e-12,2.8889796271e-13,0
174,35626,42006,4.2161593013e-12,-2.0128113980e-13,3.9515581634e-13,0
174,21304,42005,5.0660365052e-12,8.2092059683e-13,-1.8207123646e-12,0
174,11464,42008,3.3695541142e-12,-3.3592869670e-12,-1.0846239938e-12,0
175,21304,42005,4.2429185937e-12,1.9477689366e-13,-1.1794520216e-12,0
175,11464,42008,2.4180315274e-12,-1.8270458058e-12,-1.1103175232e-12,0
175,37351,42001,5.3075931131e-12,7.3523242845e-17,7.3523242845e-18,0
175,35626,42006,2.2841778341e-12,4.6992443294e-13,-8.6223686589e-14,0
176,37351,42001,7.8691825295e-12,-6.6694241269e-12,-6.6693506036e-13,0
176,21304,42005,4.5651980218e-12,-2.8620355756e-12,-1.5730099712e-12,0
176,11464,42008,6.5843187797e-12,-2.7707036922e-12,-6.9597233887e-13,0
176,35626,42006,5.2276553910e-12,4.8452813491e-13,3.7433569767e-13,0
177,11464,42008,3.9275096019e-12,2.7533012967e-12,-5.0109903800e-13,0
177,21304,42005,7.1066601478e-12,-6.2796982762e-12,-1.7521256402e-12,0
177,37351,42001,6.9680135929e-12,-6.4868866858e-12,-1.3156237289e-12,0
177,35626,42006,3.0562235101e-12,1.0628831106e-12,1.8620308056e-13,0
178,21304,42005,3.3789168817e-12,8.6410718169e-13,-1.7034022713e-12,0
178,37351,42001,3.8885992699e-12,-2.7792353550e-12,-1.5935472644e-12,0
178,11464,42008,5.2385393142e-12,-3.3043385622e-12,-5.1613628179e-13,0
178,35626,42006,4.7927742874e-12,3.2216323939e-12,9.2259697375e-13,0
179,11464,42008,6.3239603174e-12,-5.4417751352e-12,-1.1917301904e-12,0
179,37351,42001,6.3916065265e-12,-5.5681736416e-12,-2.1503646286e-12,0
179,21304,42005,3.9278031983e-12,-3.6029393703e-12,-2.2274307609e-12,0
179,35626,42006,4.9615628480e-12,2.8064756087e-12,6.7540253156e-13,0
180,37351,42001,3.6299766231e-12,2.2191541296e-13,-2.1281730873e-12,0
180,21304,42005,2.0707979865e-12,2.2951537884e-13,-1.7659274217e-12,0
180,35626,42006,4.2067992717e-12,-3.6586451348e-12,7.0416117448e-13,0
180,11464,42008,5.0057746814e-12,5.1845190543e-13,-1.2137375627e-12,0
181,11464,42008,6.7171624264e-12,-6.3232839364e-12,-2.2252386921e-12,0
181,21304,42005,7.3589742270e-12,-5.6191904639e-12,-1.9493135339e-12,0
181,37351,42001,6.7973254175e-12,-2.8613269865e-12,-2.4143057860e-12,0
181,35626,42006,2.9395425823e-12,-1.4336931427e-13,4.7630154859e-13,0
182,35626,42006,5.7137209640e-12,-2.2802822263e-12,3.9491929862e-13,0
182,37351,42001,5.3189952671e-12,-5.0201004716e-12,-2.9163158331e-12,0
182,21304,42005,5.3812264571e-12,-9.3999666996e-13,-1.8823395578e-12,0
182,11464,42008,2.4750103383e-12,-2.1574852185e-12,-2.5516556756e-12,0
183,11464,42008,5.6199257907e-12,5.1042708932e-12,-1.6807895222e-12,0
183,28408,42001,3.4889843516e-12,-9.3518243458e-17,-9.3518243458e-18,0
183,21304,42005,8.8824709985e-12,-2.0690737282e-12,-1.9263614033e-12,0
183,37351,42001,3.0595474812e-12,4.0211076437e-13,-2.8761047567e-12,0
183,35626,42006,3.4249903054e-12,8.1302404362e-13,2.5748899096e-13,0
184,35626,42006,2.4826444616e-12,-2.1142977393e-12,6.6187331005e-14,0
184,21304,42005,6.9495085057e-12,-2.4184990388e-12,-2.2503033669e-12,0
184,37351,42001,6.2316451796e-12,1.1294793096e-12,-2.7631568257e-12,0
184,11464,42008,3.4240018574e-12,-3.4005412478e-12,-1.6849149503e-12,0
184,28408,42001,4.0099789466e-12,2.0970282005e-12,2.0969346822e-13,0
185,28408,42001,4.8858004203e-12,3.1176920462e-12,5.2146267284e-13,0
185,11464,42008,5.5840912434e-12,1.8751644488e-12,-1.3146939248e-12,0
185,37351,42001,7.8083898469e-12,4.8626672505e-12,-2.2768974530e-12,0
185,21304,42005,2.7762558410e-12,1.0417507364e-12,-2.1656059826e-12,0
185,35626,42006,4.0286053091e-12,1.8077329764e-12,1.9996818535e-13,0
186,28408,42001,3.4255832965e-12,1.2453546305e-12,6.4599813589e-13,0
186,21304,42005,3.4677829910e-12,-3.2026746034e-12,-2.1996698854e-12,0
186,37351,42001,4.2919412883e-12,-5.0712267827e-13,-1.6606673081e-12,0
186,11464,42008,5.4852125308e-12,1.3180385256e-12,-9.0581970303e-13,0
186,35626,42006,2.9175615153e-12,-1.4934594041e-12,2.1694314545e-15,0
187,28408,42001,4.2664347898e-12,4.2068483967e-12,1.0666829756e-12,0
187,11464,42008,3.7072304641e-12,2.5436510806e-12,-9.2678472464e-13,0
187,21304,42005,5.2235378881e-12,-3.2040369695e-12,-1.8921037547e-12,0
187,37351,42001,1.7045112288e-12,-8.1159438693e-13,-1.0931380783e-12,0
187,35626,42006,6.9630207830e-12,-6.9463569040e-12,-7.9875457001e-13,0
188,28408,42001,3.6264596222e-12,5.5863300243e-13,1.1225462758e-12,0
188,21304,42005,3.0235467560e-12,-1.6319871370e-13,-1.9948343442e-12,0
188,35626,42006,8.4173897969e-12,-2.8517563447e-12,-1.4060934439e-12,0
188,37351,42001,4.5237517944e-12,-2.9022781128e-12,-1.1054423540e-12,0
188,11464,42008,5.5486442514e-12,-4.0319347767e-12,-9.9954434610e-13,0
189,28408,42001,4.8965459249e-12,3.1332444883e-12,1.4358707246e-12,0
189,11464,42008,2.8085503277e-12,-2.4804200519e-12,-7.0340883776e-13,0
189,21304,42005,5.2265293628e-12,-5.0770627215e-12,-2.1422466794e-12,0
189,37351,42001,6.5066776157e-12,2.6070592918e-12,-2.8791906070e-13,0
189,35626,42006,4.1188430255e-12,-1.4388700070e-13,-1.7011297048e-12,0
189,19858,42009,4.5679895143e-12,-3.4115076284e-16,-3.4115076284e-17,0
190,21304,42005,3.5346380288e-12,-1.1746148497e-12,-2.2826597022e-12,0
190,28408,42001,1.1935275825e-12,6.1734318516e-13,1.4976050432e-12,0
190,35626,42006,3.2092531884e-12,-3.5773795134e-14,-1.3388425708e-12,0
190,11464,42008,4.0734742954e-12,-1.4120674023e-12,-8.9646076853e-13,0
190,37351,42001,3.8954027885e-12,-8.9029877090e-13,-3.9914047908e-13,0
190,19858,42009,5.0116382366e-12,3.8152605029e-12,3.8149193521e-13,0
191,28408,42001,5.6766221212e-12,-2.4107194338e-12,1.2565330998e-12,0
191,37351,42001,7.7377716675e-12,3.8209082469e-12,2.6908304426e-13,0
191,21304,42005,3.6870770114e-12,1.1421425791e-12,-1.6065263979e-12,0
191,19858,42009,3.7638358821e-12,3.2983949662e-12,7.1133143183e-13,0
191,11464,42008,6.7569792787e-12,-5.1452597521e-12,-7.7865835011e-13,0
191,35626,42006,6.8633498450e-12,-5.8197795854e-12,-1.9064835980e-12,0
192,28408,42001,6.8889625907e-12,-2.9370783650e-12,9.6282526328e-13,0
192,21304,42005,6.1765743275e-12,-7.3060089475e-13,-1.5855868204e-12,0
192,35626,42006,6.9765139121e-12,1.3609628083e-12,-1.5423590945e-12,0
192,19858,42009,3.4245876576e-12,-2.7473165859e-12,4.3659977324e-13,0
192,37351,42001,5.0530659738e-12,-5.0417212626e-12,2.6692096515e-13,0
192,11464,42008,8.7230008745e-12,-3.4292084342e-12,-9.0583067168e-13,0
193,28408,42001,3.7833429855e-12,2.1150813404e-12,1.1743427491e-12,0
193,37351,42001,8.6361384205e-13,-3.1436290189e-13,1.9527359852e-13,0
193,21304,42005,4.7498759520e-12,-4.0514175819e-12,-1.7838212058e-12,0
193,19858,42009,7.1708409803e-12,5.7334143648e-12,1.0099412097e-12,0
193,11464,42008,8.5205718423e-12,4.7641291241e-13,-1.3686164698e-12,0
193,35626,42006,3.9913853890e-12,3.1371145114e-12,-1.3099500477e-12,0
194,35626,42006,4.4893541936e-12,-3.8090858794e-12,-1.4794288617e-12,0
194,21304,42005,5.0196734003e-12,-1.3936728616e-12,-1.6813385881e-12,0
194,11464,42008,4.3457126741e-12,-3.5938455158e-12,-1.3879468966e-12,0
194,37351,42001,2.5645753652e-12,1.4145648451e-12,2.2378215208e-13,0
194,19858,42009,6.7736759627e-12,5.1632198569e-12,1.5262631954e-12,0
194,28408,42001,5.9609422583e-12,2.7222009176e-12,1.2368600209e-12,0
195,37351,42001,7.4295863588e-12,-5.0334681671e-12,-7.6583138968e-13,0
195,21304,42005,5.2735846491e-12,-4.7168781878e-12,-2.2572014805e-12,0
195,35626,42006,9.6372025239e-12,9.0976121219e-12,-7.5044094718e-13,0
195,11464,42008,4.7463802202e-12,3.1437035355e-12,-1.2610929879e-12,0
195,28408,42001,3.4967080135e-12,9.5271061133e-13,1.0203618774e-12,0
195,19858,42009,4.0125239951e-12,-3.1147871604e-12,1.2147844794e-12,0
