step,motorId,segId,forceMag,forceDotFil,trackedAvg,releaseFired
232,1672,42005,4.7455653286e-12,-4.6305119085e-12,-1.1176072485e-12,0
232,2845,42006,5.5118671761e-12,5.0590753437e-12,2.4864299056e-12,0
233,2845,42006,8.2934147249e-12,-6.4072792865e-12,9.9340093725e-13,0
233,1672,42005,4.3150717048e-12,-3.6644121633e-12,-1.4840484649e-12,0
234,2845,42006,1.1568026550e-11,1.1371065500e-11,2.5830360999e-12,0
234,1672,42005,5.9850955344e-12,-4.0251644697e-12,-1.8865649118e-12,0
235,2845,42006,4.7881177358e-12,-3.1336166479e-12,1.8923779967e-12,0
235,1672,42005,3.0419214269e-12,1.6521742459e-12,-1.7213474873e-12,0
236,1672,42005,6.6434236685e-12,-1.0612921979e-12,-1.8274865396e-12,0
236,2845,42006,8.5403085619e-12,8.2177214177e-12,2.6507438529e-12,0
237,2845,42006,7.7210002324e-12,-3.9794575227e-12,1.6687481456e-12,0
237,1672,42005,6.5144310886e-12,6.2444259603e-12,-9.2943282216e-13,0
238,2845,42006,1.1062368668e-11,9.4156314162e-12,2.5555184965e-12,0
238,1672,42005,5.5173938318e-12,-1.7071698025e-13,-5.4028259343e-13,0
239,1672,42005,5.2574434857e-12,3.0728898291e-12,-2.6483977220e-13,0
239,2845,42006,3.1305824181e-12,7.4236061561e-13,2.3829975039e-12,0
240,2845,42006,2.6803089165e-12,1.3865624210e-12,2.4962371247e-12,0
240,1672,42005,8.4828244991e-12,-8.4467392353e-12,-8.4163548987e-13,0
241,1672,42005,5.4583965217e-12,4.0208419187e-12,-7.0085050009e-13,0
241,2845,42006,6.8949234150e-12,-2.8334824279e-12,1.9838580830e-12,0
242,2845,42006,6.9633648364e-12,5.7042885849e-12,2.0483794071e-12,0
242,1672,42005,1.7972280140e-12,-1.6209575095e-12,-3.9989506018e-13,0
243,1672,42005,5.5187386573e-12,1.1439129348e-13,-2.2014714502e-14,0
243,2845,42006,5.3322639318e-12,-5.0226135130e-12,2.1868459844e-12,0
244,2845,42006,3.1796238687e-12,-9.7004344246e-13,9.5273509014e-13,0
244,1672,42005,1.1202840324e-12,7.5676719801e-13,4.5617845227e-13,0
245,1672,42005,3.1115314100e-12,1.6970938506e-12,4.6067041274e-13,0
245,2845,42006,6.9410101140e-12,-1.1567771531e-12,1.1504190396e-12,0
246,2845,42006,8.1391401996e-12,8.0605040371e-12,1.1346973016e-12,0
246,1672,42005,3.2894351914e-12,1.0264044406e-13,5.7706367693e-13,0
247,1672,42005,3.6999271137e-12,2.9346641097e-12,2.4608749187e-13,0
247,2845,42006,3.9290919486e-12,-2.3835565789e-12,1.2942873959e-12,0
248,2845,42006,5.3215958510e-12,5.2457750697e-12,8.7730176128e-13,0
248,1672,42005,4.3268208098e-12,3.2432456385e-12,5.8748375374e-13,0
249,2845,42006,5.6672276519e-12,4.5479274041e-13,8.4854497376e-13,0
249,1672,42005,5.6581627894e-12,4.6658776045e-12,7.4678253129e-13,0
250,2845,42006,3.1035073042e-12,6.5580117587e-13,7.7546884924e-13,0
250,1672,42005,4.1359430350e-12,1.9003671223e-12,1.7814931670e-12,0
251,2845,42006,4.5741152543e-12,2.6748888358e-12,1.3263059756e-12,0
251,1672,42005,5.4694321528e-12,4.9964235698e-12,1.8790513322e-12,0
252,2845,42006,4.2319665032e-12,2.0467692847e-12,9.6055404559e-13,0
252,1672,42005,6.2735394696e-12,2.9835312955e-12,2.3395002126e-12,0
253,2845,42006,6.3323616528e-12,2.6982613309e-13,1.4897980102e-12,0
253,1672,42005,3.6647878706e-12,-2.7167760186e-12,2.0563834814e-12,0
254,2845,42006,5.1281447301e-12,1.6567704287e-12,1.7524793973e-12,0
254,1672,42005,7.7803917231e-12,7.7433803447e-12,2.7550447961e-12,0
255,2845,42006,6.3464802074e-12,-5.8859638247e-12,1.2795607302e-12,0
255,1672,42005,4.8723722310e-12,-3.6908844062e-12,2.2162469704e-12,0
256,1672,42005,3.1326635512e-12,5.7374187933e-13,2.2633571139e-12,0
256,2845,42006,3.0847118276e-12,-1.7727452009e-12,2.9623580635e-13,0
257,2845,42006,8.4728607680e-12,2.3881722657e-12,7.7340869082e-13,0
257,1672,42005,5.7759819216e-12,-2.8543102173e-12,1.6844596812e-12,0
258,2845,42006,4.4198952068e-12,1.7251505127e-12,4.2134623512e-13,0
258,1672,42005,6.6815813322e-12,-1.1195478966e-12,1.2481803277e-12,0
259,2845,42006,1.9656510906e-12,-1.1134919895e-13,3.6473204119e-13,0
259,1672,42005,3.7220207649e-12,2.2764691048e-12,1.0092394778e-12,0
260,2845,42006,9.8215062076e-12,9.1214068221e-12,1.2112926058e-12,0
260,1672,42005,3.8234417182e-12,9.9288604501e-13,9.1849137004e-13,0
261,1672,42005,6.1536926256e-12,-3.4846469086e-12,7.0384322197e-14,0
261,2845,42006,3.1244222729e-12,-2.5285077783e-12,6.9095294440e-13,0
262,2845,42006,4.7899899397e-12,2.9709564298e-12,7.8337165891e-13,0
262,1672,42005,2.7358846939e-12,9.5498363649e-13,-1.3247044370e-13,0
263,2845,42006,5.0605778019e-12,4.7184580714e-12,1.2282348527e-12,0
263,1672,42005,1.2192504198e-11,-1.0350861835e-11,-8.9587902534e-13,1
264,2845,42006,9.9145562316e-12,-6.2649350772e-12,4.3606430216e-13,0
265,2845,42006,5.0395674426e-12,4.4491843586e-12,1.4695791205e-12,0
266,2845,42006,8.8732573500e-12,6.3873644638e-12,2.2855900870e-12,0
267,2845,42006,3.6160754096e-12,-1.5157201479e-12,1.8952008456e-12,0
268,2845,42006,7.5444568641e-13,-3.6826893516e-13,1.6858589008e-12,0
269,2845,42006,5.3439727303e-12,3.3046242690e-12,2.0274562476e-12,0
270,2845,42006,5.1769131773e-12,1.3801814809e-12,1.2533337135e-12,0
270,1672,42005,2.4470824497e-12,-9.0091613641e-18,-9.0091613641e-19,0
271,1672,42005,1.7362296350e-12,1.0111848175e-12,1.0111758084e-13,0
271,37498,42009,4.1992176525e-12,1.1165181315e-16,1.1165181315e-17,0
271,2845,42006,7.5943225541e-12,2.7686917903e-12,1.7830536704e-12,0
272,2845,42006,5.3365139701e-12,4.5901168177e-12,1.9449697091e-12,0
272,37498,42009,4.9131842209e-12,1.1384873328e-12,1.1385989846e-13,0
272,1672,42005,5.3021769360e-12,-4.9483359972e-12,-3.9371601888e-13,0
273,2845,42006,6.9991895702e-12,1.3693356714e-12,1.6100574691e-12,0
273,37498,42009,7.7881985382e-12,6.7535631506e-12,7.8921621352e-13,0
273,1672,42005,7.2057628932e-12,-3.5217827215e-13,-4.2893384610e-13,0
274,1672,42005,8.5515893239e-12,2.8063743412e-12,-1.4829641198e-13,0
274,2845,42006,4.1008898082e-12,-2.2652392119e-12,2.0100270557e-12,0
274,37498,42009,3.8962576848e-12,1.5675956850e-13,8.0489217037e-13,0
275,37498,42009,6.6525834956e-12,-3.4868885266e-12,4.5620331771e-13,0
275,1672,42005,6.9584415788e-12,-2.3215120073e-12,-3.8044761271e-13,0
275,2845,42006,9.3307110049e-12,7.7622334547e-12,2.3413319653e-12,0
276,2845,42006,4.6667113655e-12,-3.3894289184e-12,1.3636526271e-12,0
276,37498,42009,4.3923502228e-12,2.4669997554e-12,7.0290329325e-13,0
276,1672,42005,7.6586900972e-12,-3.1087601351e-13,-4.1153521407e-13,0
277,2845,42006,7.5299245435e-12,1.3122206671e-12,1.6464467086e-12,0
277,1672,42005,3.3825537856e-12,-4.6218203367e-13,-4.5775341743e-13,0
277,37498,42009,3.5608295710e-12,-2.0280742466e-12,5.0009586859e-13,0
278,2845,42006,4.8444521451e-12,-1.7601314640e-12,1.5072604557e-12,0
278,1672,42005,7.0766301357e-12,3.4548144643e-12,-1.1227197100e-13,0
278,37498,42009,4.8522899080e-12,-1.6191315457e-12,3.3818271402e-13,0
279,37498,42009,2.4997241449e-12,1.5627669835e-12,4.9445941236e-13,0
279,2845,42006,6.7294009487e-12,4.0559027317e-12,1.5823883019e-12,0
279,1672,42005,3.8001497990e-12,-3.6442282088e-12,-4.7669479187e-13,0
280,37498,42009,3.3231375311e-12,-1.4521974392e-12,3.4923966844e-13,0
280,1672,42005,5.8099704245e-12,-5.6179846823e-12,-1.0384923592e-12,0
280,2845,42006,4.4114390129e-12,-1.2919136791e-13,1.4314510171e-12,0
281,37498,42009,5.7699723205e-12,-4.3169155529e-12,-8.2463052029e-14,0
281,2845,42006,6.0374418449e-12,-5.6614220961e-12,5.8843962842e-13,0
281,1672,42005,2.4810487931e-12,4.3377959817e-13,-1.0962328811e-12,0
282,37498,42009,5.5527713049e-12,3.5880373722e-12,1.6249195191e-13,0
282,1672,42005,3.1409795139e-12,-2.3218620405e-12,-8.3358548545e-13,0
282,2845,42006,7.1406910922e-12,-1.8333742520e-12,-5.3909478561e-14,0
283,2845,42006,9.6380717345e-12,-6.8680820176e-12,-8.7765124745e-13,0
283,37498,42009,2.1815588771e-12,-1.6678468170e-12,-6.7964904486e-13,0
283,1672,42005,4.4669674212e-12,-1.1827833908e-12,-9.1664599732e-13,0
284,37498,42009,5.0961899123e-12,1.5455798178e-12,-5.4076701993e-13,0
284,1672,42005,4.5257995039e-12,3.3799275886e-12,-8.5929067257e-13,0
284,2845,42006,3.7688856051e-12,4.0673102949e-13,-6.1045422332e-13,0
285,37498,42009,3.1000773929e-12,1.8112718834e-12,-1.0950978927e-14,0
285,2845,42006,3.4987772828e-12,-9.8162303069e-13,-1.4848398719e-12,0
285,1672,42005,8.4261534610e-12,-8.1519677547e-12,-1.4423362473e-12,0
286,2845,42006,6.6614077627e-12,1.8592058390e-12,-9.5997639612e-13,0
286,37498,42009,4.6897297839e-12,-3.2546196435e-12,-5.8311291882e-13,0
286,1672,42005,5.0386211746e-12,4.7661863740e-12,-9.3463000856e-13,0
287,37498,42009,3.5978813670e-12,-9.7984264971e-13,-4.7828975913e-13,0
287,2845,42006,7.3306133976e-12,-2.4436549934e-12,-1.3355639622e-12,0
287,1672,42005,3.0550053995e-12,-2.9109469138e-12,-1.1795064966e-12,0
288,2845,42006,3.1454822259e-12,3.0933316893e-12,-8.5021764682e-13,0
288,1672,42005,3.6936956121e-12,1.3601433718e-12,-1.3889736058e-12,0
288,37498,42009,6.6787341945e-12,-1.6337809738e-13,-3.3271441430e-13,0
289,37498,42009,2.5860243613e-12,1.0550724637e-12,-3.8348386627e-13,0
289,2845,42006,3.8607637387e-12,-2.2033354517e-12,-1.4761414652e-12,1
289,1672,42005,5.2389906960e-12,-7.0753206276e-13,-1.0953039912e-12,0
290,37498,42009,2.9833705772e-12,-2.8277215317e-12,-5.2103627553e-13,0
290,1672,42005,7.0927544747e-12,-3.7671377936e-12,-9.1021930235e-13,0
291,37498,42009,7.5212384286e-12,-4.9726847552e-14,-9.4317404992e-14,0
291,1672,42005,7.1961796951e-12,5.4933977000e-12,-4.0425749217e-13,0
292,37498,42009,1.1799923602e-11,-6.6303573342e-12,-1.1161568756e-12,0
292,1672,42005,1.0220149154e-11,-9.1900836215e-12,-1.0910796503e-12,0
293,37498,42009,6.0510360443e-12,-1.5539384894e-12,-1.1047660429e-12,0
293,1672,42005,2.4103075952e-12,-2.3304687472e-12,-1.2058481859e-12,0
294,37498,42009,4.8417823648e-12,-3.7150996457e-12,-1.6308339892e-12,0
294,1672,42005,5.5049781486e-12,-2.4262228071e-12,-1.7864632255e-12,0
295,37498,42009,7.5070280504e-12,-2.6290875833e-12,-2.0748699359e-12,0
295,1672,42005,2.7647932632e-12,-2.1107445742e-12,-1.1823409074e-12,0
296,1672,42005,2.0686537176e-12,1.5002238326e-12,-1.5089371616e-12,0
296,37498,42009,4.4952196855e-12,4.0640649351e-12,-1.3430014780e-12,0
297,37498,42009,7.4990948688e-12,-5.3808699507e-12,-1.7831042081e-12,0
297,1672,42005,4.9945760049e-12,-4.9444124900e-12,-1.7122837192e-12,0
298,37498,42009,4.1314499286e-12,-1.9236583505e-12,-1.9591322334e-12,0
298,1672,42005,3.3960968266e-12,-2.2847741502e-12,-2.0767754714e-12,0
299,1672,42005,4.0953784910e-12,-3.2212872589e-12,-2.3281509910e-12,0
299,37498,42009,2.7358139074e-12,1.6787528450e-12,-1.8967641953e-12,0
300,37498,42009,6.6482322461e-12,-2.6251138402e-12,-1.8765034261e-12,0
300,1672,42005,4.2577202874e-12,1.7153774521e-12,-1.7798994664e-12,0
301,37498,42009,2.6210682488e-12,-1.4287929101e-12,-2.0144100324e-12,0
301,1672,42005,4.4148817037e-12,-1.6363380241e-12,-2.4928730388e-12,0
302,37498,42009,4.3495319545e-12,3.2005004287e-12,-1.0313242561e-12,0
302,1672,42005,5.4081529985e-12,-2.5586690890e-12,-1.8297315856e-12,0
303,37498,42009,9.5711782207e-12,3.1369166760e-12,-5.6223873957e-13,0
303,1672,42005,7.8041708263e-12,-4.9232890744e-12,-2.0890136183e-12,0
304,37498,42009,7.7899670708e-12,-6.0496244110e-12,-7.9569121609e-13,0
304,1672,42005,6.7943429239e-12,-2.3124589093e-12,-2.0776372285e-12,0
305,1672,42005,8.0339289610e-12,-7.7263373770e-12,-2.6391965088e-12,0
305,37498,42009,5.3796446145e-12,4.8658435090e-12,-4.6198106868e-14,0
306,37498,42009,3.5487279471e-12,-1.8086463395e-12,-6.3346923433e-13,0
306,1672,42005,8.5823047951e-12,5.7165054798e-12,-2.2175683441e-12,0
307,1672,42005,4.0696100735e-12,-3.6114351909e-12,-2.0842706142e-12,0
307,37498,42009,7.1773702661e-12,4.7996648921e-12,3.8458424996e-13,0
